Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2021-04-21 17:00:00,Portugal,Portugal,PT,225.36,288.89,55.43,55.43,entsoe.eu,false,
2021-04-21 18:00:00,Portugal,Portugal,PT,222.0,282.53,57.59,57.59,entsoe.eu,false,
2021-04-21 19:00:00,Portugal,Portugal,PT,234.84,300.19,53.88,53.88,entsoe.eu,false,
2021-04-21 20:00:00,Portugal,Portugal,PT,259.05,333.64,46.9,46.9,entsoe.eu,false,
2021-04-21 21:00:00,Portugal,Portugal,PT,300.22,386.47,38.03,37.53,entsoe.eu,false,
2021-04-21 22:00:00,Portugal,Portugal,PT,306.83,394.9,36.45,36.45,entsoe.eu,false,
2021-04-21 23:00:00,Portugal,Portugal,PT,318.36,406.25,34.68,34.68,entsoe.eu,false,
2021-04-22 00:00:00,Portugal,Portugal,PT,298.39,391.6,34.05,33.06,entsoe.eu,false,
2021-04-22 01:00:00,Portugal,Portugal,PT,280.14,376.4,33.91,32.2,entsoe.eu,false,
2021-04-22 02:00:00,Portugal,Portugal,PT,293.39,390.78,32.54,32.04,entsoe.eu,false,
2021-04-22 03:00:00,Portugal,Portugal,PT,306.88,398.3,34.48,34.48,entsoe.eu,false,
2021-04-22 04:00:00,Portugal,Portugal,PT,307.65,394.3,36.84,36.84,entsoe.eu,false,
2021-04-22 05:00:00,Portugal,Portugal,PT,256.59,323.59,51.6,51.6,entsoe.eu,false,
2021-04-22 06:00:00,Portugal,Portugal,PT,247.9,315.07,51.63,51.63,entsoe.eu,false,
2021-04-22 07:00:00,Portugal,Portugal,PT,256.82,330.85,47.83,47.83,entsoe.eu,false,
2021-04-22 08:00:00,Portugal,Portugal,PT,284.46,366.41,41.59,41.59,entsoe.eu,false,
2021-04-22 09:00:00,Portugal,Portugal,PT,283.45,365.48,42.01,41.15,entsoe.eu,false,
2021-04-22 10:00:00,Portugal,Portugal,PT,282.73,368.22,39.87,38.75,entsoe.eu,false,
2021-04-22 11:00:00,Portugal,Portugal,PT,292.21,379.77,38.48,36.11,entsoe.eu,false,
2021-04-22 12:00:00,Portugal,Portugal,PT,250.89,338.18,42.2,39.09,entsoe.eu,false,
2021-04-22 13:00:00,Portugal,Portugal,PT,239.82,327.82,43.1,38.1,entsoe.eu,false,
2021-04-22 14:00:00,Portugal,Portugal,PT,239.63,327.47,43.14,38.1,entsoe.eu,false,
2021-04-22 15:00:00,Portugal,Portugal,PT,252.3,341.75,41.11,35.87,entsoe.eu,false,
2021-04-22 16:00:00,Portugal,Portugal,PT,291.47,382.93,36.13,33.93,entsoe.eu,false,
2021-04-22 17:00:00,Portugal,Portugal,PT,264.19,340.58,45.69,45.69,entsoe.eu,false,
2021-04-22 18:00:00,Portugal,Portugal,PT,234.11,297.93,55.0,55.0,entsoe.eu,false,
2021-04-22 19:00:00,Portugal,Portugal,PT,243.59,313.31,50.59,50.59,entsoe.eu,false,
2021-04-22 20:00:00,Portugal,Portugal,PT,285.87,368.74,39.78,39.78,entsoe.eu,false,
2021-04-22 21:00:00,Portugal,Portugal,PT,311.9,401.18,34.83,34.83,entsoe.eu,false,
2021-04-22 22:00:00,Portugal,Portugal,PT,257.75,334.85,47.23,47.23,entsoe.eu,false,
2021-04-22 23:00:00,Portugal,Portugal,PT,218.16,289.26,55.35,53.96,entsoe.eu,false,
2021-04-23 00:00:00,Portugal,Portugal,PT,182.93,250.07,61.71,61.71,entsoe.eu,false,
2021-04-23 01:00:00,Portugal,Portugal,PT,166.69,231.02,64.74,64.74,entsoe.eu,false,
2021-04-23 02:00:00,Portugal,Portugal,PT,127.56,190.09,68.85,68.85,entsoe.eu,false,
2021-04-23 03:00:00,Portugal,Portugal,PT,96.24,151.34,74.48,74.48,entsoe.eu,false,
2021-04-23 04:00:00,Portugal,Portugal,PT,90.59,141.64,76.54,76.54,entsoe.eu,false,
2021-04-23 05:00:00,Portugal,Portugal,PT,90.05,133.73,80.27,80.27,entsoe.eu,false,
2021-04-23 06:00:00,Portugal,Portugal,PT,94.48,138.42,79.29,79.29,entsoe.eu,false,
2021-04-23 07:00:00,Portugal,Portugal,PT,90.93,140.53,76.6,76.6,entsoe.eu,false,
2021-04-23 08:00:00,Portugal,Portugal,PT,89.23,138.88,76.82,76.82,entsoe.eu,false,
2021-04-23 09:00:00,Portugal,Portugal,PT,90.5,138.53,77.74,77.74,entsoe.eu,false,
2021-04-23 10:00:00,Portugal,Portugal,PT,97.47,150.7,74.69,74.69,entsoe.eu,false,
2021-04-23 11:00:00,Portugal,Portugal,PT,93.12,145.65,75.83,73.02,entsoe.eu,false,
2021-04-23 12:00:00,Portugal,Portugal,PT,92.1,143.45,76.37,72.31,entsoe.eu,false,
2021-04-23 13:00:00,Portugal,Portugal,PT,89.02,139.05,77.53,72.26,entsoe.eu,false,
2021-04-23 14:00:00,Portugal,Portugal,PT,93.75,145.69,76.31,70.54,entsoe.eu,false,
2021-04-23 15:00:00,Portugal,Portugal,PT,97.45,150.82,75.38,69.38,entsoe.eu,false,
2021-04-23 16:00:00,Portugal,Portugal,PT,113.13,172.58,70.66,68.62,entsoe.eu,false,
2021-04-23 17:00:00,Portugal,Portugal,PT,105.75,159.68,73.62,73.62,entsoe.eu,false,
2021-04-23 18:00:00,Portugal,Portugal,PT,104.82,157.44,74.42,74.42,entsoe.eu,false,
2021-04-23 19:00:00,Portugal,Portugal,PT,108.63,163.57,72.63,71.28,entsoe.eu,false,
2021-04-23 20:00:00,Portugal,Portugal,PT,109.18,166.34,71.4,69.3,entsoe.eu,false,
2021-04-23 21:00:00,Portugal,Portugal,PT,103.94,160.38,72.93,70.02,entsoe.eu,false,
2021-04-23 22:00:00,Portugal,Portugal,PT,79.58,130.12,79.57,76.62,entsoe.eu,false,
2021-04-23 23:00:00,Portugal,Portugal,PT,63.74,109.3,84.54,77.38,entsoe.eu,false,
2021-04-24 00:00:00,Portugal,Portugal,PT,66.78,114.85,83.74,77.44,entsoe.eu,false,
2021-04-24 01:00:00,Portugal,Portugal,PT,70.35,118.1,83.11,72.92,entsoe.eu,false,
2021-04-24 02:00:00,Portugal,Portugal,PT,77.88,127.52,81.35,70.26,entsoe.eu,false,
2021-04-24 03:00:00,Portugal,Portugal,PT,76.12,125.98,81.68,71.47,entsoe.eu,false,
2021-04-24 04:00:00,Portugal,Portugal,PT,63.92,114.1,84.22,79.68,entsoe.eu,false,
2021-04-24 05:00:00,Portugal,Portugal,PT,55.35,102.45,86.19,83.03,entsoe.eu,false,
2021-04-24 06:00:00,Portugal,Portugal,PT,47.86,92.71,87.98,85.51,entsoe.eu,false,
2021-04-24 07:00:00,Portugal,Portugal,PT,49.23,92.9,87.88,83.16,entsoe.eu,false,
2021-04-24 08:00:00,Portugal,Portugal,PT,54.46,99.23,86.44,82.07,entsoe.eu,false,
2021-04-24 09:00:00,Portugal,Portugal,PT,57.83,102.69,85.85,79.35,entsoe.eu,false,
2021-04-24 10:00:00,Portugal,Portugal,PT,60.1,105.02,85.41,78.22,entsoe.eu,false,
2021-04-24 11:00:00,Portugal,Portugal,PT,61.29,107.04,85.08,78.06,entsoe.eu,false,
2021-04-24 12:00:00,Portugal,Portugal,PT,59.82,105.2,85.43,78.78,entsoe.eu,false,
2021-04-24 13:00:00,Portugal,Portugal,PT,56.5,99.5,86.63,78.17,entsoe.eu,false,
2021-04-24 14:00:00,Portugal,Portugal,PT,57.32,101.56,86.32,78.2,entsoe.eu,false,
2021-04-24 15:00:00,Portugal,Portugal,PT,57.23,101.42,86.29,77.92,entsoe.eu,false,
2021-04-24 16:00:00,Portugal,Portugal,PT,57.42,101.5,86.3,76.7,entsoe.eu,false,
2021-04-24 17:00:00,Portugal,Portugal,PT,57.78,102.69,86.02,78.82,entsoe.eu,false,
2021-04-24 18:00:00,Portugal,Portugal,PT,54.02,96.79,86.82,80.53,entsoe.eu,false,
2021-04-24 19:00:00,Portugal,Portugal,PT,49.54,91.59,88.78,88.78,entsoe.eu,false,
2021-04-24 20:00:00,Portugal,Portugal,PT,58.33,102.36,85.41,80.82,entsoe.eu,false,
2021-04-24 21:00:00,Portugal,Portugal,PT,74.75,122.18,81.64,72.75,entsoe.eu,false,
2021-04-24 22:00:00,Portugal,Portugal,PT,79.43,130.71,80.06,73.21,entsoe.eu,false,
2021-04-24 23:00:00,Portugal,Portugal,PT,96.95,153.84,75.77,66.73,entsoe.eu,false,
2021-04-25 00:00:00,Portugal,Portugal,PT,108.12,170.96,72.9,63.22,entsoe.eu,false,
2021-04-25 01:00:00,Portugal,Portugal,PT,113.11,178.73,71.54,61.84,entsoe.eu,false,
2021-04-25 02:00:00,Portugal,Portugal,PT,120.04,187.19,70.01,58.02,entsoe.eu,false,
2021-04-25 03:00:00,Portugal,Portugal,PT,115.32,181.47,71.13,59.91,entsoe.eu,false,
2021-04-25 04:00:00,Portugal,Portugal,PT,116.43,181.26,71.04,58.27,entsoe.eu,false,
2021-04-25 05:00:00,Portugal,Portugal,PT,110.23,173.0,72.74,59.62,entsoe.eu,false,
2021-04-25 06:00:00,Portugal,Portugal,PT,103.48,163.72,74.47,61.91,entsoe.eu,false,
2021-04-25 07:00:00,Portugal,Portugal,PT,94.03,152.0,76.6,66.92,entsoe.eu,false,
2021-04-25 08:00:00,Portugal,Portugal,PT,91.73,149.9,76.8,69.93,entsoe.eu,false,
2021-04-25 09:00:00,Portugal,Portugal,PT,86.08,141.92,78.45,70.88,entsoe.eu,false,
2021-04-25 10:00:00,Portugal,Portugal,PT,81.65,134.25,79.97,70.72,entsoe.eu,false,
2021-04-25 11:00:00,Portugal,Portugal,PT,86.12,140.32,78.87,69.32,entsoe.eu,false,
2021-04-25 12:00:00,Portugal,Portugal,PT,95.97,153.32,76.78,64.57,entsoe.eu,false,
2021-04-25 13:00:00,Portugal,Portugal,PT,99.71,157.62,76.26,61.1,entsoe.eu,false,
2021-04-25 14:00:00,Portugal,Portugal,PT,102.2,161.04,75.57,60.16,entsoe.eu,false,
2021-04-25 15:00:00,Portugal,Portugal,PT,106.41,165.45,74.34,58.99,Electricity Maps Estimation,false,
2021-04-25 16:00:00,Portugal,Portugal,PT,111.0,172.33,72.85,59.2,entsoe.eu,false,
2021-04-25 17:00:00,Portugal,Portugal,PT,119.82,183.88,70.45,61.17,entsoe.eu,false,
2021-04-25 18:00:00,Portugal,Portugal,PT,123.93,188.16,68.74,59.3,entsoe.eu,false,
2021-04-25 19:00:00,Portugal,Portugal,PT,118.73,171.09,75.33,73.41,entsoe.eu,false,
2021-04-25 20:00:00,Portugal,Portugal,PT,121.7,183.3,69.36,62.52,entsoe.eu,false,
2021-04-25 21:00:00,Portugal,Portugal,PT,124.34,187.56,68.49,59.24,entsoe.eu,false,
2021-04-25 22:00:00,Portugal,Portugal,PT,143.86,214.01,63.26,53.47,entsoe.eu,false,
2021-04-25 23:00:00,Portugal,Portugal,PT,169.89,249.23,56.46,45.31,entsoe.eu,false,
2021-04-26 00:00:00,Portugal,Portugal,PT,178.19,261.5,54.47,42.07,entsoe.eu,false,
2021-04-26 01:00:00,Portugal,Portugal,PT,187.44,273.39,52.11,39.31,entsoe.eu,false,
2021-04-26 02:00:00,Portugal,Portugal,PT,199.16,287.01,50.52,38.3,entsoe.eu,false,
2021-04-26 03:00:00,Portugal,Portugal,PT,213.58,299.59,49.72,41.83,entsoe.eu,false,
2021-04-26 04:00:00,Portugal,Portugal,PT,217.59,295.4,52.98,52.98,entsoe.eu,false,
2021-04-26 05:00:00,Portugal,Portugal,PT,214.51,286.18,54.67,54.67,entsoe.eu,false,
2021-04-26 06:00:00,Portugal,Portugal,PT,225.18,297.16,52.27,52.27,entsoe.eu,false,
2021-04-26 07:00:00,Portugal,Portugal,PT,223.89,292.8,53.86,53.86,entsoe.eu,false,
2021-04-26 08:00:00,Portugal,Portugal,PT,221.06,290.72,53.78,53.78,entsoe.eu,false,
2021-04-26 09:00:00,Portugal,Portugal,PT,236.51,310.94,50.02,50.02,entsoe.eu,false,
2021-04-26 10:00:00,Portugal,Portugal,PT,241.44,317.82,48.61,48.61,entsoe.eu,false,
2021-04-26 11:00:00,Portugal,Portugal,PT,246.6,324.87,47.12,47.12,entsoe.eu,false,
2021-04-26 12:00:00,Portugal,Portugal,PT,248.74,334.5,43.1,40.38,entsoe.eu,false,
2021-04-26 13:00:00,Portugal,Portugal,PT,245.36,331.27,43.25,38.87,entsoe.eu,false,
2021-04-26 14:00:00,Portugal,Portugal,PT,249.56,339.4,40.32,34.35,entsoe.eu,false,
2021-04-26 15:00:00,Portugal,Portugal,PT,257.49,348.62,38.81,34.09,entsoe.eu,false,
2021-04-26 16:00:00,Portugal,Portugal,PT,253.2,341.6,40.83,37.45,entsoe.eu,false,
2021-04-26 17:00:00,Portugal,Portugal,PT,223.71,295.22,52.12,52.12,entsoe.eu,false,
2021-04-26 18:00:00,Portugal,Portugal,PT,207.56,271.88,57.3,57.3,entsoe.eu,false,
2021-04-26 19:00:00,Portugal,Portugal,PT,199.52,257.85,61.1,61.1,entsoe.eu,false,
2021-04-26 20:00:00,Portugal,Portugal,PT,216.01,282.67,55.28,55.28,entsoe.eu,false,
2021-04-26 21:00:00,Portugal,Portugal,PT,242.89,318.56,48.27,48.27,entsoe.eu,false,
2021-04-26 22:00:00,Portugal,Portugal,PT,247.42,324.31,47.83,47.83,entsoe.eu,false,
2021-04-26 23:00:00,Portugal,Portugal,PT,247.14,327.27,46.35,46.35,entsoe.eu,false,
2021-04-27 00:00:00,Portugal,Portugal,PT,258.49,350.57,39.05,38.96,entsoe.eu,false,
2021-04-27 01:00:00,Portugal,Portugal,PT,271.28,368.34,35.16,33.7,entsoe.eu,false,
2021-04-27 02:00:00,Portugal,Portugal,PT,275.3,373.91,34.21,31.14,entsoe.eu,false,
2021-04-27 03:00:00,Portugal,Portugal,PT,265.96,359.36,37.86,37.86,entsoe.eu,false,
2021-04-27 04:00:00,Portugal,Portugal,PT,254.78,338.13,44.02,44.02,entsoe.eu,false,
2021-04-27 05:00:00,Portugal,Portugal,PT,228.32,299.44,52.47,52.47,entsoe.eu,false,
2021-04-27 06:00:00,Portugal,Portugal,PT,209.53,273.21,57.48,57.48,entsoe.eu,false,
2021-04-27 07:00:00,Portugal,Portugal,PT,211.96,278.6,55.67,55.67,entsoe.eu,false,
2021-04-27 08:00:00,Portugal,Portugal,PT,215.18,284.44,54.09,54.09,entsoe.eu,false,
2021-04-27 09:00:00,Portugal,Portugal,PT,229.23,303.27,50.52,50.52,entsoe.eu,false,
2021-04-27 10:00:00,Portugal,Portugal,PT,231.66,306.92,49.69,49.69,entsoe.eu,false,
2021-04-27 11:00:00,Portugal,Portugal,PT,238.0,320.11,45.42,44.5,entsoe.eu,false,
2021-04-27 12:00:00,Portugal,Portugal,PT,215.64,298.71,47.54,43.39,entsoe.eu,false,
2021-04-27 13:00:00,Portugal,Portugal,PT,198.95,283.02,48.65,41.75,entsoe.eu,false,
2021-04-27 14:00:00,Portugal,Portugal,PT,198.99,283.37,48.3,41.78,entsoe.eu,false,
2021-04-27 15:00:00,Portugal,Portugal,PT,208.3,295.37,45.34,41.74,entsoe.eu,false,
2021-04-27 16:00:00,Portugal,Portugal,PT,191.19,269.96,50.91,50.91,entsoe.eu,false,
2021-04-27 17:00:00,Portugal,Portugal,PT,161.54,224.71,61.49,61.49,entsoe.eu,false,
2021-04-27 18:00:00,Portugal,Portugal,PT,159.46,216.07,65.31,65.31,entsoe.eu,false,
2021-04-27 19:00:00,Portugal,Portugal,PT,160.63,219.21,64.0,64.0,entsoe.eu,false,
2021-04-27 20:00:00,Portugal,Portugal,PT,168.02,230.94,60.79,60.79,entsoe.eu,false,
2021-04-27 21:00:00,Portugal,Portugal,PT,191.98,270.27,50.44,50.44,entsoe.eu,false,
2021-04-27 22:00:00,Portugal,Portugal,PT,207.77,295.56,44.67,43.7,entsoe.eu,false,
2021-04-27 23:00:00,Portugal,Portugal,PT,200.4,287.48,47.2,43.4,entsoe.eu,false,
2021-04-28 00:00:00,Portugal,Portugal,PT,225.39,320.7,40.89,34.74,entsoe.eu,false,
2021-04-28 01:00:00,Portugal,Portugal,PT,237.77,337.42,37.53,31.57,entsoe.eu,false,
2021-04-28 02:00:00,Portugal,Portugal,PT,244.57,346.68,35.58,30.22,entsoe.eu,false,
2021-04-28 03:00:00,Portugal,Portugal,PT,235.82,335.13,37.6,34.27,entsoe.eu,false,
2021-04-28 04:00:00,Portugal,Portugal,PT,210.55,299.83,44.21,44.21,entsoe.eu,false,
2021-04-28 05:00:00,Portugal,Portugal,PT,181.6,249.15,57.41,57.41,entsoe.eu,false,
2021-04-28 06:00:00,Portugal,Portugal,PT,175.45,239.89,59.21,59.21,entsoe.eu,false,
2021-04-28 07:00:00,Portugal,Portugal,PT,183.81,253.35,55.83,55.83,entsoe.eu,false,
2021-04-28 08:00:00,Portugal,Portugal,PT,183.12,259.23,52.06,52.06,entsoe.eu,false,
2021-04-28 09:00:00,Portugal,Portugal,PT,188.33,266.91,50.4,50.4,entsoe.eu,false,
2021-04-28 10:00:00,Portugal,Portugal,PT,188.88,269.15,49.76,48.79,entsoe.eu,false,
2021-04-28 11:00:00,Portugal,Portugal,PT,189.34,270.37,50.17,47.01,entsoe.eu,false,
2021-04-28 12:00:00,Portugal,Portugal,PT,188.61,269.78,50.74,45.97,entsoe.eu,false,
2021-04-28 13:00:00,Portugal,Portugal,PT,202.09,286.99,47.28,41.37,entsoe.eu,false,
2021-04-28 14:00:00,Portugal,Portugal,PT,185.67,265.95,51.64,45.66,entsoe.eu,false,
2021-04-28 15:00:00,Portugal,Portugal,PT,191.21,272.8,49.8,46.11,entsoe.eu,false,
2021-04-28 16:00:00,Portugal,Portugal,PT,174.72,250.16,53.31,53.31,entsoe.eu,false,
2021-04-28 17:00:00,Portugal,Portugal,PT,157.07,223.65,58.91,58.91,entsoe.eu,false,
2021-04-28 18:00:00,Portugal,Portugal,PT,155.1,216.18,62.16,62.16,entsoe.eu,false,
2021-04-28 19:00:00,Portugal,Portugal,PT,157.02,214.51,63.93,63.93,entsoe.eu,false,
2021-04-28 20:00:00,Portugal,Portugal,PT,155.12,220.79,59.56,59.56,entsoe.eu,false,
2021-04-28 21:00:00,Portugal,Portugal,PT,160.44,231.18,57.45,56.2,entsoe.eu,false,
2021-04-28 22:00:00,Portugal,Portugal,PT,138.2,202.31,64.53,64.53,entsoe.eu,false,
2021-04-28 23:00:00,Portugal,Portugal,PT,128.08,194.12,66.56,64.63,entsoe.eu,false,
2021-04-29 00:00:00,Portugal,Portugal,PT,131.14,198.1,66.16,65.35,entsoe.eu,false,
2021-04-29 01:00:00,Portugal,Portugal,PT,137.24,205.85,65.32,62.92,entsoe.eu,false,
2021-04-29 02:00:00,Portugal,Portugal,PT,120.96,185.79,68.67,68.67,entsoe.eu,false,
2021-04-29 03:00:00,Portugal,Portugal,PT,131.16,200.05,65.41,64.19,entsoe.eu,false,
2021-04-29 04:00:00,Portugal,Portugal,PT,140.05,210.06,62.78,62.78,entsoe.eu,false,
2021-04-29 05:00:00,Portugal,Portugal,PT,152.77,217.21,63.25,63.25,entsoe.eu,false,
2021-04-29 06:00:00,Portugal,Portugal,PT,151.12,208.64,66.19,66.19,entsoe.eu,false,
2021-04-29 07:00:00,Portugal,Portugal,PT,145.6,199.9,68.48,68.48,entsoe.eu,false,
2021-04-29 08:00:00,Portugal,Portugal,PT,143.53,200.23,67.28,67.28,entsoe.eu,false,
2021-04-29 09:00:00,Portugal,Portugal,PT,158.39,224.94,60.81,60.81,entsoe.eu,false,
2021-04-29 10:00:00,Portugal,Portugal,PT,164.08,232.39,59.32,59.32,entsoe.eu,false,
2021-04-29 11:00:00,Portugal,Portugal,PT,172.14,247.96,54.61,54.1,entsoe.eu,false,
2021-04-29 12:00:00,Portugal,Portugal,PT,173.87,251.03,54.02,52.33,entsoe.eu,false,
2021-04-29 13:00:00,Portugal,Portugal,PT,164.5,238.69,56.56,54.74,entsoe.eu,false,
2021-04-29 14:00:00,Portugal,Portugal,PT,148.83,218.66,60.72,59.02,entsoe.eu,false,
2021-04-29 15:00:00,Portugal,Portugal,PT,149.87,219.91,60.49,59.07,entsoe.eu,false,
2021-04-29 16:00:00,Portugal,Portugal,PT,150.54,216.5,62.47,62.47,entsoe.eu,false,
2021-04-29 17:00:00,Portugal,Portugal,PT,165.99,234.14,58.69,58.69,entsoe.eu,false,
2021-04-29 18:00:00,Portugal,Portugal,PT,157.6,217.3,63.88,63.88,entsoe.eu,false,
2021-04-29 19:00:00,Portugal,Portugal,PT,152.78,205.92,67.96,67.96,entsoe.eu,false,
2021-04-29 20:00:00,Portugal,Portugal,PT,160.88,221.23,63.37,63.37,entsoe.eu,false,
2021-04-29 21:00:00,Portugal,Portugal,PT,180.6,257.47,52.68,52.68,entsoe.eu,false,
2021-04-29 22:00:00,Portugal,Portugal,PT,180.08,259.53,52.44,50.25,entsoe.eu,false,
2021-04-29 23:00:00,Portugal,Portugal,PT,176.93,256.96,54.09,48.67,entsoe.eu,false,
2021-04-30 00:00:00,Portugal,Portugal,PT,178.8,260.21,53.4,48.41,entsoe.eu,false,
2021-04-30 01:00:00,Portugal,Portugal,PT,200.89,289.03,47.24,43.35,entsoe.eu,false,
2021-04-30 02:00:00,Portugal,Portugal,PT,191.16,277.12,50.08,45.33,entsoe.eu,false,
2021-04-30 03:00:00,Portugal,Portugal,PT,201.02,289.24,47.48,42.58,entsoe.eu,false,
2021-04-30 04:00:00,Portugal,Portugal,PT,202.74,291.08,46.28,44.64,entsoe.eu,false,
2021-04-30 05:00:00,Portugal,Portugal,PT,202.11,287.71,46.41,46.41,entsoe.eu,false,
2021-04-30 06:00:00,Portugal,Portugal,PT,170.15,237.94,57.95,57.95,entsoe.eu,false,
2021-04-30 07:00:00,Portugal,Portugal,PT,193.41,270.57,51.2,51.2,entsoe.eu,false,
2021-04-30 08:00:00,Portugal,Portugal,PT,167.89,242.32,55.75,53.69,entsoe.eu,false,
2021-04-30 09:00:00,Portugal,Portugal,PT,170.49,246.29,55.23,52.35,entsoe.eu,false,
2021-04-30 10:00:00,Portugal,Portugal,PT,175.33,252.48,54.12,50.58,entsoe.eu,false,
2021-04-30 11:00:00,Portugal,Portugal,PT,176.98,254.94,53.96,49.09,entsoe.eu,false,
2021-04-30 12:00:00,Portugal,Portugal,PT,176.41,254.52,54.33,48.48,entsoe.eu,false,
2021-04-30 13:00:00,Portugal,Portugal,PT,160.25,233.67,58.5,52.89,entsoe.eu,false,
2021-04-30 14:00:00,Portugal,Portugal,PT,155.28,227.29,59.8,54.21,entsoe.eu,false,
2021-04-30 15:00:00,Portugal,Portugal,PT,150.43,221.21,60.76,57.04,entsoe.eu,false,
2021-04-30 16:00:00,Portugal,Portugal,PT,137.61,204.5,63.34,63.34,entsoe.eu,false,
2021-04-30 17:00:00,Portugal,Portugal,PT,132.99,195.23,65.74,65.74,entsoe.eu,false,
2021-04-30 18:00:00,Portugal,Portugal,PT,130.85,189.45,67.56,67.56,entsoe.eu,false,
2021-04-30 19:00:00,Portugal,Portugal,PT,130.14,190.01,66.64,66.64,entsoe.eu,false,
2021-04-30 20:00:00,Portugal,Portugal,PT,128.64,189.79,66.35,66.35,entsoe.eu,false,
2021-04-30 21:00:00,Portugal,Portugal,PT,125.98,188.54,66.45,66.45,entsoe.eu,false,
2021-04-30 22:00:00,Portugal,Portugal,PT,122.68,185.52,67.77,65.67,entsoe.eu,false,
2021-04-30 23:00:00,Portugal,Portugal,PT,88.69,143.25,78.57,70.98,entsoe.eu,false,
2021-05-01 00:00:00,Portugal,Portugal,PT,80.17,134.65,80.86,68.48,entsoe.eu,false,
2021-05-01 01:00:00,Portugal,Portugal,PT,84.54,140.44,79.79,66.77,entsoe.eu,false,
2021-05-01 02:00:00,Portugal,Portugal,PT,94.24,151.81,77.53,62.03,entsoe.eu,false,
2021-05-01 03:00:00,Portugal,Portugal,PT,93.51,150.8,77.73,61.28,entsoe.eu,false,
2021-05-01 04:00:00,Portugal,Portugal,PT,97.13,155.22,77.01,59.89,entsoe.eu,false,
2021-05-01 05:00:00,Portugal,Portugal,PT,99.35,157.06,76.53,59.15,entsoe.eu,false,
2021-05-01 06:00:00,Portugal,Portugal,PT,95.06,150.87,77.61,60.73,Electricity Maps Estimation,false,
2021-05-01 07:00:00,Portugal,Portugal,PT,88.97,142.22,79.3,62.8,Electricity Maps Estimation,false,
2021-05-01 08:00:00,Portugal,Portugal,PT,79.12,130.4,81.64,66.22,Electricity Maps Estimation,false,
2021-05-01 09:00:00,Portugal,Portugal,PT,77.29,128.39,81.99,68.37,Electricity Maps Estimation,false,
2021-05-01 10:00:00,Portugal,Portugal,PT,78.45,128.77,81.7,67.53,Electricity Maps Estimation,false,
2021-05-01 11:00:00,Portugal,Portugal,PT,74.71,124.02,82.54,67.93,Electricity Maps Estimation,false,
2021-05-01 12:00:00,Portugal,Portugal,PT,70.22,117.71,83.66,69.59,Electricity Maps Estimation,false,
2021-05-01 13:00:00,Portugal,Portugal,PT,67.43,114.27,84.39,71.16,Electricity Maps Estimation,false,
2021-05-01 14:00:00,Portugal,Portugal,PT,66.81,113.85,84.5,72.35,Electricity Maps Estimation,false,
2021-05-01 15:00:00,Portugal,Portugal,PT,70.1,117.92,83.71,72.01,entsoe.eu,false,
2021-05-01 16:00:00,Portugal,Portugal,PT,69.44,117.03,83.75,73.03,entsoe.eu,false,
2021-05-01 17:00:00,Portugal,Portugal,PT,66.47,115.81,83.81,77.31,entsoe.eu,false,
2021-05-01 18:00:00,Portugal,Portugal,PT,71.87,119.42,83.28,78.82,entsoe.eu,false,
2021-05-01 19:00:00,Portugal,Portugal,PT,79.52,124.2,83.58,80.18,entsoe.eu,false,
2021-05-01 20:00:00,Portugal,Portugal,PT,88.73,134.58,82.39,77.7,entsoe.eu,false,
2021-05-01 21:00:00,Portugal,Portugal,PT,86.95,140.38,78.37,69.07,entsoe.eu,false,
2021-05-01 22:00:00,Portugal,Portugal,PT,91.3,145.93,78.08,63.34,entsoe.eu,false,
2021-05-01 23:00:00,Portugal,Portugal,PT,96.2,151.79,77.26,57.36,entsoe.eu,false,
2021-05-02 00:00:00,Portugal,Portugal,PT,104.9,163.2,75.19,53.74,entsoe.eu,false,
2021-05-02 01:00:00,Portugal,Portugal,PT,110.76,170.51,73.7,51.79,Electricity Maps Estimation,false,
2021-05-02 02:00:00,Portugal,Portugal,PT,112.2,172.64,73.35,51.0,Electricity Maps Estimation,false,
2021-05-02 03:00:00,Portugal,Portugal,PT,109.03,169.78,74.11,52.15,entsoe.eu,false,
2021-05-02 04:00:00,Portugal,Portugal,PT,113.19,175.23,73.09,50.77,Electricity Maps Estimation,false,
2021-05-02 05:00:00,Portugal,Portugal,PT,112.87,174.63,73.29,51.98,Electricity Maps Estimation,false,
2021-05-02 06:00:00,Portugal,Portugal,PT,107.43,168.13,74.58,54.45,Electricity Maps Estimation,false,
2021-05-02 07:00:00,Portugal,Portugal,PT,96.23,155.07,77.16,57.81,Electricity Maps Estimation,false,
2021-05-02 08:00:00,Portugal,Portugal,PT,87.83,144.58,79.19,60.98,entsoe.eu,false,
2021-05-02 09:00:00,Portugal,Portugal,PT,94.69,138.58,77.53,58.13,entsoe.eu,false,
2021-05-02 10:00:00,Portugal,Portugal,PT,82.35,137.45,80.5,63.48,entsoe.eu,false,
2021-05-02 11:00:00,Portugal,Portugal,PT,79.07,133.57,81.24,64.95,entsoe.eu,false,
2021-05-02 12:00:00,Portugal,Portugal,PT,81.36,134.85,80.77,63.3,Electricity Maps Estimation,false,
